,cpu_user,cpu_system,cpu_idle,cpu_io,mem_total,mem_used,mem_available,mem_used_percent,mem_cached_win,swap_total,swap_used,swap_free,swap_used_percent,disk_total,disk_used,disk_free,disk_used_percent,diskio_read,diskio_write,diskio_time,diskio_ms,bytes_recv_persec,bytes_sent_persec,packets_recv_persec,packets_sent_persec,err_in_received,err_out_outbound,drop_in_received,drop_out_outbound,load1,load5,load15,process_thread_win,process_total_win,process_running_win,system_label
215,73.98753894081,25.7009345794393,0,0,17097318400,15001100288,2096218112,87.7394918725968,2014490624,25769803776,253919232,25515884544,1,498730561536,497858924544,871636992,99.8252288792338,48083722240,823962749440,0,0.0027243007628042,37168.471516599,1787.46595749383,30.3011181112583,21.2007823088672,0,0,0,0,29.1432508156744,27.0146980095137,22.013899650141,2934,201,197,kritik uyarı
216,70.9627329192547,28.416149068323,0,0,17097318400,14982844416,2114473984,87.6327156427057,2030194688,25769803776,253919232,25515884544,1,498730561536,497844756480,885805056,99.822388053928,48143767040,826366102016,0,0.0041641879833432,59501.1436023984,2996.5014750315,45.298510584972,27.399099117621,0,0,0,0,28.6734901634798,26.9819786376062,22.0580058938106,2910,201,196,kritik uyarı
217,72.5155279503106,26.8633540372671,0,0,17097318400,15006511104,2090807296,87.7711390342944,2027933696,25769803776,253919232,25515884544,1,498730561536,497842651136,887910400,99.821965913365,48200500736,828987603456,0,0.0033812341504649,0,73.7089821964918,0,0.996067326979619,0,0,0,0,28.1958907709538,26.9338033881213,22.0960846286628,2922,201,196,kritik uyarı
218,72.5155279503106,26.8633540372671,0,0,17097318400,15006511104,2090807296,87.7711390342944,2027933696,25769803776,253919232,25515884544,1,498730561536,497842651136,887910400,99.821965913365,48200500736,828987603456,0,0.0033812341504649,0,73.7089821964918,0,0.996067326979619,0,0,0,0,28.1958907709538,26.9338033881213,22.0960846286628,2922,201,196,kritik uyarı
219,70.5882352941177,28.4829721362229,0,0,17097318400,14920134656,2177183744,87.2659343818502,2097119232,25769803776,253919232,25515884544,1,498730561536,497842110464,888451072,99.8218575037263,48257632768,831504824832,0,0.0027302060064532,92097.6021804911,3091.14000007415,66.5766871977072,39.9682787691921,0,0,0,0,27.4046194777721,26.8051111659603,22.1061032349114,2875,200,196,kritik uyarı
220,72.8260869565217,26.5527950310559,0,0,17097318400,15025823744,2071494656,87.8840961632907,1991278592,25769803776,253919232,25515884544,1,498730561536,497842003968,888557568,99.8218361503126,48318283264,833974036992,0,0.0037878787878787,36985.0354953187,1489.01688307759,27.0984873624354,16.499079021409,0,0,0,0,26.8019925827701,26.6966201371803,22.121489904888,2867,200,196,kritik uyarı
221,72.7838258164852,26.7496111975117,0,0,17097318400,14979731456,2117586944,87.6145083430159,2026942464,25769803776,253919232,25515884544,1,498730561536,497842135040,888426496,99.8218624314372,48369269248,836588198400,0,0.0018674136321195,37006.949878147,1532.60620705514,27.0001093504429,15.5000627752542,0,0,0,0,26.6788720648127,26.6737822126008,22.1643459315586,2861,200,195,kritik uyarı
222,73.7654320987654,25,0,0,17097318400,14986764288,2110554112,87.6556424661308,2027573248,25769803776,253919232,25515884544,1,498730561536,497842135040,888426496,99.8218624314372,48422887424,839024019968,0,0.0029309885424993,36950.0360344268,1378.36332149304,26.9973229454567,14.998512747476,0,0,0,0,25.9477939047012,26.5200110204963,22.1624685864255,2848,198,194,kritik uyarı
223,69.4099378881988,29.9689440993789,0,0,17097318400,14977662976,2119655424,87.6024100715116,2036248576,25769803776,253919232,25515884544,1,498730561536,497842135040,888426496,99.8218624314372,48479196672,841574595072,0,0.0027756749936916,36933.3772632036,1441.58014226905,26.8052090562759,15.8030710107895,0,0,0,0,25.5879950457081,26.4216862647541,22.177324521063,2848,201,195,kritik uyarı
224,69.2901234567901,29.4753086419753,0,0,17097318400,14993817600,2103500800,87.6968963741121,2019975168,25769803776,253919232,25515884544,1,498730561536,497838006272,892555264,99.8210345760141,48537294336,844191324672,0,0.0035783099366914,38884.4670820422,1801.08921147562,27.8998328800011,17.8998927796423,0,0,0,0,25.5776826458888,26.3916063912826,22.2140541382499,2849,200,194,kritik uyarı
225,69.2546583850932,30.1242236024845,0,0,17097318400,15010312192,2087006208,87.7933711054945,2034843648,25769803776,253919232,25515884544,1,498730561536,497838235648,892325888,99.8210805679821,48594528256,846777207296,0,0.0030128044187798,269.798049688637,158.294796680787,2.98669427699598,1.99112951799732,0,0,0,0,26.1350353811287,26.4784856694481,22.2891896647154,2858,199,193,kritik uyarı
